"IdCliente","Apellido","ScoringCrediticio","Pais","Genero","Edad","IdCuenta","BalanceCuenta","CantidadProductos","TarjetaCredito","Activo","SalarioEstimado","DejaBanco"
15729359,"Chambers",837,"Francia","Femenino",29,10359,0,2,1,1,41866.26,0
15614778,"Robertson",579,"Francia","Masculino",31,5882,0,2,1,0,26149.25,0
15762198,"Capon",812,"Francia","Masculino",34,2064,103818.43,1,1,1,166038.27,0
15638646,"Lucchese",669,"Francia","Femenino",43,4183,160474.59,1,1,1,95963.14,0
15677136,"Okwukwe",624,"Francia","Femenino",23,9442,0,2,0,0,132418.59,0
15794479,"Becker",767,"España","Masculino",77,3165,149083.7,1,1,1,190146.83,0
15605742,"Tuan",737,"Francia","Masculino",43,6541,80090.93,1,1,0,39920,1
15669169,"Hargreaves",775,"España","Masculino",29,1282,0,2,1,1,68143.93,0
15570533,"Conti",621,"Alemania","Femenino",55,10601,131033.76,1,0,1,75685.59,1
15793881,"Mitchell",721,"Francia","Femenino",35,2581,118273.83,1,0,1,3086.89,0
15672082,"Schatz",562,"Francia","Masculino",62,10117,0,2,1,0,105986.01,0
15689614,"Teng",687,"España","Femenino",63,1568,137715.66,1,1,1,37938.74,0
15776096,"Halpern",606,"España","Masculino",34,7793,161572.24,1,0,1,191076.22,0
15780770,"Kerr",445,"Francia","Masculino",31,5669,145056.59,1,1,1,175893.53,0
15715597,"Onyemauchechi",679,"Francia","Masculino",36,5192,97234.58,1,1,0,188997.08,0
15674833,"Shao",741,"Francia","Femenino",35,10610,0,2,1,0,36557.55,0
15762615,"Campbell",597,"España","Femenino",40,1179,101993.12,1,0,1,94774.12,0
15665963,"Cattaneo",681,"España","Masculino",30,5972,128393.29,1,1,1,180593.45,0
15735106,"Bishop",647,"España","Masculino",28,8383,149594.02,2,1,0,102325.19,0
15701908,"Nina",623,"España","Femenino",40,4478,0,1,1,1,25904.12,0
15703264,"Chukwufumnanya",735,"Francia","Masculino",44,1149,120681.63,1,1,0,74836.34,0
15581229,"Gregory",502,"Alemania","Femenino",32,1877,173340.83,1,0,1,122763.95,0
15726087,"Ch'in",592,"Francia","Femenino",62,6578,0,1,1,1,100941.57,0
15631813,"Beneventi",621,"Francia","Masculino",39,2592,0,2,1,1,58883.91,0
15749482,"Zack",772,"España","Masculino",30,2232,78653.05,1,1,0,1790.48,0
15714087,"McGill",624,"Alemania","Femenino",45,8025,151855.33,1,1,0,68794.15,0
15658668,"Hunter",NA,"España","Masculino",49,4427,0,2,0,0,41623.59,0
15710206,"Larson",591,"Francia","Femenino",39,2427,150500.64,1,1,0,14928.8,0
15637138,"Murray",660,"Francia","Masculino",34,7927,0,2,1,0,9692.58,0
15711398,"Fetherstonhaugh",525,"Francia","Femenino",25,3862,0,2,1,0,89566.64,0
15738785,"Kang",545,"Francia","Masculino",26,7091,0,2,0,1,156598.23,0
15687270,"Iroawuchi",491,"España","Femenino",61,4564,0,2,0,1,139861.53,0
15648030,"Crump",731,"España","Femenino",33,9539,137388.01,2,1,0,165000.68,0
15723481,"Wright",728,"España","Masculino",42,9957,0,2,0,1,41823.22,0
15773503,"Tsai",551,"España","Masculino",32,3860,0,2,1,0,53420.53,0
15734970,"White",835,"España","Masculino",38,4761,86824.09,1,0,0,175905.97,0
15700174,"McKay",733,"España","Femenino",30,2973,83319.28,1,0,0,57769.2,0
15571284,"Elmore",756,"Alemania","Masculino",32,8278,109528.16,2,1,1,56176.31,0
15753591,"He",438,"Francia","Masculino",38,8042,0,2,1,0,136859.55,0
15675983,"Wood",692,"Francia","Femenino",36,10484,79551.12,1,0,1,178267.07,0
15720353,"Chiang",553,"Francia","Masculino",41,8218,0,2,1,0,90607.31,0
15650545,"Tomlinson",849,"Francia","Masculino",69,4528,71996.09,1,1,1,139065.94,0
15801904,"Heard",677,"Alemania","Masculino",28,4301,143988,2,1,0,8755.69,1
15746139,"Enemuo",596,"Francia","Masculino",33,3911,139451.67,1,0,0,63142.12,0
15723318,"Mactier",619,"Francia","Femenino",55,7735,0,3,0,0,60810.64,1
15709396,"Hale",801,"Francia","Masculino",42,3528,0,2,1,1,95804.33,0
15713890,"Maclean",704,"Francia","Masculino",44,9629,0,2,0,NA,152884.85,0
15801817,"Carpenter",688,"Francia","Femenino",38,8551,123544.21,1,1,1,157664.02,0
15673020,"Smith",678,"Francia","Femenino",49,10921,204510.94,1,0,1,738.88,1
15625881,"Koehler",634,"Alemania","Masculino",37,1834,111432.77,2,1,1,167032.49,0
15598097,"Johnstone",550,"Francia","Masculino",44,7489,0,2,1,0,26257.01,0
15715345,"Sergeyeva",743,"España","Masculino",25,9390,0,2,1,0,129740.11,0
15789201,"Thomson",603,"Alemania","Femenino",35,8062,145623.36,1,1,0,163181.62,0
15579706,"Curtis",611,"Francia","Femenino",46,2667,0,1,1,0,77677.14,1
15811927,"Marcelo",733,"Francia","Femenino",38,7860,157658.36,1,0,0,19658.43,0
15748691,"Lung",794,"España","Femenino",30,8592,154970.54,1,0,1,156768.45,0
15584899,"Siciliani",617,"Francia","Femenino",35,9323,0,2,0,1,13066.3,0
15617252,"Lung",697,"Francia","Femenino",33,5807,87347.7,1,1,0,172524.51,0
15666166,"Pettry",653,"Francia","Femenino",74,8273,121276.32,1,1,1,160348.31,0
15649060,"Chien",727,"Alemania","Femenino",31,9609,82729.47,2,1,0,60212.51,0
15660735,"T'ang",581,"España","Femenino",31,4336,0,2,1,0,188377.21,0
15743871,"Nkemdirim",567,"Francia","Masculino",59,4922,0,2,1,0,25843.7,1
15723907,"Lawless",712,"Alemania","Femenino",49,2166,154776.42,2,0,0,196257.68,0
15691119,"Martin",721,"Alemania","Masculino",68,5397,136525.99,1,0,0,175399.14,0
15741988,"Marino",492,"Alemania","Femenino",52,6607,125396.24,1,1,0,10014.72,1
15684908,"Davidson",540,"Alemania","Masculino",64,5245,91869.69,1,0,1,95421,0
15640418,"Omeokachie",649,"Alemania","Femenino",41,7918,115897.73,1,1,0,143544.48,0
15804394,"Brenan",663,"Alemania","Masculino",32,2834,130627.66,1,1,0,47161.25,1
15801473,"Moore",599,"Alemania","Masculino",33,8131,51949.95,2,1,0,85045.92,0
15798885,"Burns",585,"Francia","Masculino",56,8794,138227.19,2,1,1,55287.84,0
15773639,"Truscott",745,"Alemania","Masculino",35,9625,98270.34,1,1,0,133617.43,0
15626474,"Onyemere",686,"Francia","Femenino",31,4726,0,2,1,0,4802.25,0
15768367,"Nebechukwu",781,"Francia","Femenino",27,4728,186558.55,1,1,1,175071.29,1
15779886,"Munson",563,"España","Masculino",24,7292,0,2,0,0,16319.56,0
15760090,"Pisano",640,"Francia","Masculino",28,5818,0,2,1,1,131097.9,0
15572728,"Ross",704,"España","Masculino",36,6052,127397.34,1,1,0,151335.24,0
15749381,"Yu",790,"Francia","Femenino",41,4278,126619.27,1,1,0,198224.38,0
15599272,"Harrington",795,"Francia","Femenino",36,8495,151844.64,1,1,1,135388.89,0
15747542,"Perez",605,"Francia","Masculino",52,1801,0,2,1,1,173952.5,0
15736778,"Adams",807,"Alemania","Femenino",60,10762,72948.58,2,1,1,17355.36,0
15719302,"Brennan",765,"Francia","Femenino",50,2188,126547.8,1,1,1,79579.94,1
15726310,"Mordvinova",782,"España","Femenino",27,6200,0,2,1,0,143614.01,0
15593365,"Shih",762,"España","Masculino",39,1352,81273.13,1,1,1,18719.67,0
15686302,"Fisk",745,"España","Femenino",31,1413,124328.84,1,1,1,140451.52,0
15594576,"Zhdanov",524,"Francia","Masculino",32,10388,144875.71,1,0,0,187740.04,0
15614782,"Hao",526,"Francia","Masculino",36,1589,0,1,1,0,160696.72,0
15712849,"Tung",632,"Alemania","Masculino",41,3237,126550.7,1,0,0,177644.52,1
15586300,"Chinonyelum",615,"Francia","Masculino",66,6226,0,2,1,1,74580.8,0
15629744,"Tan",804,"Francia","Femenino",71,6198,0,2,0,1,147995.96,0
15590241,"Chuang",750,"España","Femenino",34,1294,112822.26,1,0,0,150401.53,1
15812262,"Gaffney",808,"Alemania","Femenino",37,5081,100431.84,1,1,0,35140.49,1
15680920,"Marchesi",695,"Francia","Masculino",46,1217,49512.55,1,1,0,133007.34,0
15726058,"Cattaneo",754,"Alemania","Masculino",27,6915,117578.35,2,0,1,87908.01,0
15732476,"Ifeanyichukwu",600,"Francia","Femenino",27,3397,0,2,0,1,125698.97,0
15732437,"Rowley",504,"Alemania","Femenino",44,10626,131873.07,2,1,1,158036.72,1
15808621,"Mordvinova",659,"Alemania","Masculino",36,1705,76190.48,2,1,1,149066.14,0
15632125,"Blake",606,"Alemania","Masculino",45,7460,63832.43,1,1,1,93707.8,0
15813095,"Nwebube",553,"Francia","Masculino",37,6173,0,2,1,0,33877.29,0
15598802,"Martin",770,"España","Masculino",30,8149,0,2,0,1,50839.85,0
15771299,"Nnachetam",707,"Francia","Femenino",57,7737,92053,1,1,1,164064.44,1
15656086,"Bovee",542,"España","Masculino",54,6126,105770.14,1,0,1,140929.98,1
15713463,"Tate",645,"Alemania","Femenino",41,4225,138881.04,1,1,0,129936.53,1
15810460,"Fanucci",708,"España","Femenino",64,5336,0,3,0,1,112520.07,1
15572461,"Kung",663,"Alemania","Femenino",29,3445,102714.65,2,0,0,21170.81,0
15769412,"Atkinson",684,"España","Masculino",39,9028,207034.96,2,0,0,157694.76,1
15574480,"Ubanwa",652,"España","Masculino",31,10919,132862.59,1,0,0,158054.49,0
15809777,"Gadsden",497,"Alemania","Femenino",55,4829,131778.66,1,1,1,9972.64,0
15630363,"Nkemakonam",437,"Francia","Femenino",39,5469,102721.49,1,0,0,22191.82,0
15736601,"Tai",716,"Francia","Masculino",35,1326,144428.87,1,1,0,134132.65,0
15593128,"Vinogradoff",608,"Francia","Femenino",56,7818,129255.2,2,1,0,142492.04,1
15645571,"Genovese",596,"España","Masculino",32,8462,0,2,0,1,146504.35,0
15568238,"Diaz",650,"España","Masculino",20,6098,0,2,1,1,113469.65,0
15730353,"Olisaemeka",550,"Alemania","Masculino",29,6099,145294.08,2,1,0,147484.13,0
15611024,"Kalinina",567,"Francia","Femenino",23,5715,93522.2,1,0,1,81425.61,0
15746012,"Chibugo",729,"España","Femenino",28,7325,0,2,1,1,31165.06,1
15643826,"McKay",503,"Francia","Masculino",32,7732,0,2,1,1,153036.97,0
15771997,"Bryant",791,"Francia","Femenino",31,10688,75499.24,1,1,0,22184.14,0
15815645,"Akhtar",481,"Francia","Masculino",37,9272,152303.66,2,1,1,175082.2,0
15799790,"Carter",763,"Francia","Masculino",35,6488,0,1,1,1,31372.91,0
15617331,"Sergeyeva",637,"Alemania","Femenino",39,7551,109698.41,1,1,1,88391.29,1
15750141,"Reichard",721,"Alemania","Femenino",36,1551,65253.07,2,1,0,28737.78,0
15769522,"O'Connor",734,"Francia","Masculino",51,3513,118537.47,1,1,1,116912.45,0
15568104,"Zubarev",749,"Francia","Femenino",26,6677,0,2,0,1,34948.77,0
15575438,"Pease",613,"Francia","Masculino",42,8180,115076.06,1,1,1,79323.61,0
15710978,"Palerma",715,"Alemania","Masculino",42,4724,88120.97,2,1,1,21333.22,0
15608406,"Schmidt",678,"Francia","Masculino",26,5125,111128.04,1,1,0,60941.27,NA
15761241,"Hsieh",578,"Alemania","Femenino",NA,6929,129745.1,1,1,1,143683.75,0
15716728,"Basedow",513,"España","Femenino",42,5170,0,2,0,1,73151.25,0
15695383,"Griffin",567,"España","Masculino",44,9777,0,2,1,0,87677.15,0
15766355,"Lettiere",550,"Alemania","Masculino",49,10317,108806.96,3,1,0,61446.92,1
15806420,"Jenks",772,"Francia","Masculino",34,9940,0,2,1,0,170980.86,0
15653147,"Boyle",594,"Francia","Masculino",35,8277,133853.27,1,1,1,65361.66,0
15610002,"Chidubem",802,"España","Masculino",41,5804,0,2,1,1,134626.3,0
15580872,"Chinweike",761,"Alemania","Femenino",38,7603,120530.13,2,1,0,109394.62,0
15736656,"H?",723,"Francia","Femenino",49,3303,0,2,0,1,89972.25,0
15583692,"Chan",591,"Alemania","Femenino",35,10618,90194.34,2,1,0,57064.57,0
15639549,"Jen",718,"Alemania","Femenino",33,10622,70541.06,1,0,0,88592.8,0
15660871,"Ch'ang",665,"Francia","Masculino",28,8675,137300.23,1,1,0,90174.83,0
15782806,"Watson",718,"España","Masculino",28,3938,0,2,1,0,146875.86,0
15725762,"Kemp",808,"Francia","Masculino",24,9861,122168.65,1,1,0,174107.04,0
15771702,"Roberts",567,"Francia","Femenino",35,3049,166118.45,2,1,0,127827.18,0
15652169,"Buckley",642,"Francia","Masculino",35,8913,133161.95,1,0,1,122254.86,0
15648881,"Tsai",581,"Alemania","Masculino",40,4368,101016.53,1,0,1,7926.35,1
15798521,"Tai",675,"España","Masculino",33,2057,0,2,1,0,45348.08,0
15810829,"Macfarlan",618,"Francia","Masculino",48,5130,0,1,1,0,13921.82,1
15578977,"Robinson",786,"Francia","Masculino",34,1716,0,2,1,0,144517.19,0
15603328,"Lucchesi",483,"Francia","Masculino",27,9224,77805.66,1,1,1,2101.89,0
15710726,"Hughes",573,"Francia","Masculino",52,9959,0,2,0,1,178229.04,0
15696900,NA,505,"Alemania","Masculino",29,2218,145541.56,2,1,1,58019.95,0
15807609,"Yuan",650,"España","Femenino",25,1715,86605.5,3,1,0,16649.31,1
15584364,"Trentini",652,"Francia","Masculino",48,2550,59486.31,1,1,0,163944.18,1
15755018,"Dickinson",568,"Alemania","Femenino",26,4297,109819.16,2,1,0,154491.39,0
15644361,"Hooper",702,"Francia","Femenino",40,5739,103549.24,1,0,0,9712.52,1
15747345,"Bergamaschi",678,"Francia","Femenino",22,4701,118064.93,2,1,1,195424.01,0
15779586,"Olisaemeka",822,"Alemania","Femenino",46,8627,115074.02,2,1,0,26249.86,0
15764432,"Hicks",588,"Alemania","Femenino",42,6130,164307.77,1,1,0,48498.19,0
15612931,"Korovin",722,"España","Femenino",50,6690,132088.59,1,1,1,128262.14,0
15746203,"Hsia",555,"Alemania","Masculino",62,4167,119817.33,1,0,1,43507.1,1
15634844,"Miller",598,"Alemania","Masculino",41,1558,91536.93,1,1,0,191468.78,1
15810864,"Williamson",700,"Francia","Femenino",82,1767,0,2,0,1,182055.36,0
15762745,"Macvitie",648,"España","Masculino",32,2719,0,1,1,0,133653.38,0
15639314,"Cartwright",589,"Francia","Masculino",32,1773,0,2,0,1,9468.64,0
15674573,"Gearhart",713,"Francia","Femenino",25,10470,121172.97,1,1,1,56268.98,0
15804150,"Lysaght",755,"Francia","Masculino",34,9385,0,2,1,1,158816.03,0
15595991,"Hsiung",585,"Francia","Masculino",54,8783,87105.32,1,1,1,55346.14,0
15802118,"Ignatieff",664,"España","Masculino",41,9986,123428.69,1,1,1,164924.11,0
15568006,"Ukaegbunam",634,"Francia","Femenino",45,5512,0,4,1,0,101039.53,1
15609058,"Wan",676,"Francia","Masculino",23,9144,107787.47,1,0,1,116378.82,0
15768359,"Akhtar",534,"Francia","Masculino",36,6009,120037.96,1,1,0,36275.94,0
15592387,"Burke",566,"Francia","Masculino",30,1604,0,1,1,0,54926.51,1
15665760,"Kazantsev",802,"España","Masculino",38,4238,0,2,0,1,57764.65,0
15572777,"Meng",780,"España","Masculino",47,9149,86006.21,1,1,1,37973.13,0
15782247,"Yeh",540,"Francia","Masculino",22,3432,0,3,1,1,186233.26,1
15627385,"Uwaezuoke",748,"Francia","Masculino",34,7163,84009.47,1,1,1,137001.1,0
15687094,"Calabresi",717,"Alemania","Femenino",28,6539,82498.14,2,0,0,40437.67,0
15642160,"Milanesi",850,"Francia","Masculino",38,5338,0,2,1,0,16491.64,0
15577423,"Mosley",627,"Alemania","Femenino",39,7429,124586.93,1,1,0,93132.61,1
15793196,"Kelly",759,"Francia","Masculino",41,4399,0,2,0,1,190294.12,0
15678910,"Ts'ai",680,"Francia","Femenino",30,1322,141441.75,1,1,1,16278.97,0
15575146,"Jamieson",492,"Alemania","Masculino",51,8657,117808.74,2,1,1,67311.12,0
15777907,"Liang",791,"Francia","Femenino",33,10490,0,1,1,1,144413.92,1
15596992,"Norris",482,"Alemania","Masculino",45,7086,156353.46,1,1,0,72643.95,1
15732610,"Ahern",745,"Francia","Femenino",28,6293,0,2,1,0,154389.18,0
15585748,"McDonald",585,"Alemania","Femenino",28,7260,135337.49,2,1,1,40385.61,0
15585192,"Cremonesi",686,"España","Masculino",39,8205,136258.06,1,0,0,89199.51,0
15797113,"Bevan",552,"España","Femenino",34,5891,0,2,1,0,140286.69,0
15580623,"Yefremova",573,"España","Masculino",28,9996,0,2,0,0,77660.03,0
15764343,"T'ien",688,"España","Femenino",46,6727,155681.72,1,1,0,26287.21,0
15567431,"Kodilinyechukwu",773,"Francia","Masculino",64,7167,145578.28,1,0,1,186172.85,0
15764314,"Reilly",550,"Alemania","Masculino",36,9382,113877.23,2,1,0,174921.91,0
15655229,"Craig",850,"Alemania","Femenino",35,7286,114285.2,1,0,1,129660.59,0
15569446,"Tu",732,"Francia","Femenino",34,5246,122338.43,2,1,0,187985.85,0
15781409,"Lazarev",834,"Francia","Femenino",28,7451,0,1,1,0,74287.53,0
15617705,"Ozioma",609,"Francia","Femenino",39,2490,141675.23,1,0,1,175664.25,0
15683522,"Kennedy",678,"Alemania","Femenino",37,9711,113383.07,1,1,1,135123.96,0
15812918,"Scott",432,"Francia","Femenino",27,8440,62339.81,2,0,0,53874.67,0
15605622,"McMillan",841,"España","Masculino",28,10990,0,2,1,1,179436.6,0
15675675,"Slate",850,"Francia","Femenino",32,4501,106290.64,1,1,0,121982.73,0
15638806,"Blackburn",645,"España","Masculino",49,2308,0,2,0,0,10023.15,0
15618391,"Doyle",810,"Francia","Masculino",33,7836,0,2,1,1,77965.67,0
15662067,"Summers",743,"Francia","Masculino",40,4090,68155.59,1,1,0,94876.65,0
15726046,"Johnston",712,"Francia","Femenino",27,7259,133009.51,1,1,0,126809.15,0
15751203,"Cattaneo",702,"Francia","Masculino",26,5923,56738.47,2,1,1,100442.22,1
15772341,"Hs?eh",682,"Alemania","Masculino",81,5932,122029.15,1,1,1,50783.88,0
15804853,"McVey",781,"Francia","Femenino",48,7929,57098.96,1,1,0,85644.06,1
15686974,"Sergeyeva",751,"Francia","Femenino",48,10885,0,1,0,1,30165.06,1
15619537,"Lavrentiev",550,"Francia","Masculino",31,7154,142200.19,2,1,1,122221.71,0
15713594,"French",543,"Francia","Femenino",32,5694,147256.86,1,1,0,112771.95,0
15595713,"Heller",548,"España","Masculino",33,9049,0,1,1,1,31728.35,0
15704746,"Inman",699,"España","Masculino",35,3177,167455.66,2,1,1,55324.49,0
15594898,"Hewitt",731,"Francia","Masculino",43,1307,0,1,1,1,170034.95,1
15752081,"Vassiliev",468,"Francia","Femenino",56,1517,0,3,0,1,62256.87,1
15617320,"Palermo",693,"España","Femenino",46,7145,151709.33,1,1,0,180736.24,0
15638003,"Komarova",648,"España","Masculino",55,4145,81370.07,1,0,1,181534.04,0
15751120,"Loyau",752,"Francia","Femenino",36,4900,119912.46,1,1,0,124354.92,0
15697497,"She",518,"Francia","Femenino",45,1880,105525.65,2,1,1,73418.29,0
15806929,"Ch'ien",751,"Alemania","Masculino",36,8973,73194.99,1,1,1,89222.66,0
15664860,"Chao",692,"España","Femenino",47,10616,0,2,1,0,150802.41,1
15800703,"Madukwe",485,"España","Femenino",21,1146,113157.22,1,1,1,54141.5,0
15639662,"Phillips",710,"Francia","Masculino",38,6549,0,2,1,0,96.27,0
15592078,"Davide",590,"Alemania","Femenino",27,5255,123599.49,2,1,0,1676.92,0
15742442,"Udegbulam",705,"España","Femenino",46,6096,89364.91,1,0,1,139162.15,0
15748718,"Gordon",517,"Francia","Masculino",28,2601,115062.61,1,1,0,179056.23,0
15698572,"Schaffer",636,"España","Femenino",36,6427,0,1,1,0,43134.58,0
15769915,"Charlton",643,"España","Femenino",20,8848,133313.34,1,1,1,3965.69,0
15684512,"Gibson",818,"Alemania","Femenino",72,8058,135290.42,2,1,1,63729.72,0
15799515,"Wei",652,"Francia","Femenino",48,1979,133297.24,1,1,0,77764.37,0
15653780,"Kambinachi",621,"Francia","Femenino",43,1720,0,1,1,1,47578.45,0
15787071,"Dulhunty",650,"España","Masculino",41,1271,0,2,0,1,191599.67,0
15583597,"Ikedinachukwu",696,"España","Masculino",47,6807,106758.6,1,1,1,80591.18,0
15814940,"Lawrence",642,"España","Femenino",33,7276,0,2,1,1,150475.14,0
15808960,"Alleyne",620,"Alemania","Masculino",40,4865,108197.11,2,1,0,49722.34,0
15666163,"Hayward",695,"Francia","Masculino",43,5352,100421.1,1,1,1,101141.28,0
15801256,"Bazhenov",746,"España","Masculino",49,8855,0,2,0,1,10096.25,0
15674678,"Bradley",731,"Alemania","Femenino",43,4430,79120.27,1,0,0,548.52,1
15593345,"Bradbury",502,"Alemania","Femenino",33,8316,125241.17,2,1,1,158736.07,0
15689517,"Hales",635,"Francia","Masculino",27,9170,127009.83,1,1,0,161909.95,0
15611105,"Castella",799,"España","Masculino",35,3672,0,2,0,1,140780.8,0
15747772,"Cunningham",706,"Alemania","Masculino",36,9623,58571.18,2,1,0,40774.01,0
15641934,"Manna",749,"España","Femenino",46,6909,66582.81,1,1,0,78753.12,1
15730590,"Ko",738,"Alemania","Femenino",40,7510,115409.18,2,0,0,180456.8,0
15815125,"Michael",668,"España","Masculino",45,9886,102486.21,2,1,1,158379.25,0
15708422,"Hsiung",677,"España","Femenino",35,6122,0,2,0,0,76637.38,0
15765532,"Horton",612,"Alemania","Masculino",76,6958,96166.88,1,1,1,191393.26,0
15588560,"Nwabugwu",569,"Alemania","Femenino",32,8839,145330.43,1,1,1,132038.65,0
15591130,"Medvedev",507,"España","Femenino",29,2522,0,2,0,1,94780.9,0
15613463,"Hackett",679,"Alemania","Femenino",50,7779,132598.38,2,1,1,184017.98,0
15745250,"Simpson",850,"Francia","Masculino",58,9076,156652.13,1,0,0,25899.21,1
15785542,"Kornilova",572,"Alemania","Masculino",26,1215,118287.01,2,0,0,60427.3,0
15814998,"Bonham",688,"España","Masculino",42,4425,0,2,0,0,197602.29,0
15679200,"Crawford",580,"España","Masculino",29,1195,61710.44,2,1,0,128077.8,0
15698028,"Duncan",506,"Francia","Femenino",41,1118,0,2,1,0,31766.3,0
15718106,"Kelley",625,"Francia","Masculino",34,2651,0,2,0,0,197283.2,0
15599078,"Yang",619,"Alemania","Femenino",41,4334,92467.58,1,1,0,38270.47,0
15653776,"Salier",720,"Alemania","Femenino",57,5014,162082.31,4,0,0,27145.73,1
15767598,"Kent",540,"España","Masculino",28,6675,0,2,0,0,197588.32,0
15750181,"Sanderson",553,"Alemania","Masculino",41,1033,110112.54,2,0,0,81898.81,0
15796115,"Forbes",689,"Alemania","Femenino",40,10412,78119.59,4,1,0,119259.34,1
15654901,"Horton",733,"Francia","Masculino",51,3953,141556.96,1,1,0,130189.53,0
15578238,"Calabrese",727,"Francia","Masculino",47,6344,0,2,1,0,193305.35,0
15576085,"Stone",739,"Francia","Masculino",41,2809,0,2,0,0,143882.25,0
15801924,"Browne",754,"España","Femenino",27,7419,0,2,0,0,121821.16,0
15806318,"Wright",676,"Alemania","Femenino",48,10219,124442.38,1,1,0,15068.53,1
15617401,"Thomson",468,"Francia","Masculino",22,8937,0,2,1,0,28123.99,0
15590876,"Knupp",764,"Francia","Femenino",24,1930,106234.02,1,0,0,115676.38,0
15587443,"Akudinobi",728,"Francia","Femenino",69,8625,0,2,1,1,131804.86,0
15709639,"Wilson",717,"Francia","Femenino",22,8997,112465.06,1,1,1,92977.75,0
15572174,"Mazzi",825,"Francia","Masculino",29,9244,148874.01,2,0,1,71192.82,0
15812878,"Parsons",785,"Alemania","Femenino",36,1108,99806.85,1,0,1,36976.52,0
15689147,"Ogochukwu",652,"Francia","Femenino",40,3185,0,2,1,0,126554.96,0
15772941,"Lane",666,"Alemania","Masculino",30,8466,110153.27,1,0,1,74849.46,0
15776047,"Nicholls",620,"Francia","Femenino",29,3885,0,2,0,1,153392.28,0
15686963,"Hardiman",680,"España","Femenino",30,2494,0,1,1,0,160131.58,0
15645942,"Macleod",689,"España","Masculino",40,3574,0,2,1,1,164768.82,0
15783865,"Kulikova",622,"Francia","Masculino",59,6996,119380.37,1,1,1,60429.43,0
15783883,"Onwuka",753,"Alemania","Femenino",38,8096,117314.92,1,1,0,122021.33,1
15768120,"Brown",702,"Alemania","Masculino",36,9876,90560.48,2,1,0,174268.87,0
15724099,"Udinese",674,"Francia","Masculino",26,5434,166257.96,1,1,1,149369.41,0
15624866,"Brewer",658,"Alemania","Masculino",37,5558,168735.74,2,0,0,70370.24,0
15727819,"Hartley",677,"España","Femenino",34,9761,171671.9,1,1,1,50777.77,0
15754926,"Lucchesi",512,"Francia","Femenino",30,10707,0,2,1,0,88827.31,0
15648989,"Moss",850,"Francia","Masculino",37,7646,126872.6,1,1,0,197266.58,0
15743293,"Waters",651,"Alemania","Femenino",35,7525,163700.78,3,1,1,29583.48,1
15761733,"King",707,"Francia","Femenino",42,8198,0,2,1,1,152944.39,0
15659557,"Artamonova",811,"Alemania","Femenino",28,1999,167738.82,2,1,1,9903.42,0
15707132,"Yudin",465,"Francia","Masculino",33,5272,0,2,0,1,78698.09,0
15775124,"Watterston",763,"España","Masculino",37,9029,0,2,1,1,933.38,0
15644119,"Sochima",531,"Francia","Masculino",31,3895,0,1,1,1,42589.33,0
15642394,"He",529,"España","Masculino",35,1675,0,2,1,1,187288.5,0
15744622,"Osorio",822,"Francia","Masculino",32,6283,116358,1,1,0,108798.36,0
15621893,"Bellucci",727,"Francia","Masculino",18,3137,NA,1,1,1,46941.41,0
15796334,"Chukwualuka",558,"Alemania","Masculino",39,2441,144757.02,1,1,0,22878.16,1
15755223,"Tseng",692,"Alemania","Masculino",53,3594,150926.99,2,0,0,119817.19,0
15736533,"Monaldo",730,"Alemania","Femenino",37,8418,124053.03,1,1,0,118591.67,0
15716381,"Greece",666,"Alemania","Femenino",50,5448,109062.28,1,1,1,140136.1,1
15607746,"Belstead",573,"Francia","Femenino",36,8380,0,1,1,1,56905.38,0
15706534,"Enyinnaya",581,"Francia","Femenino",47,2058,122949.14,1,0,0,180251.68,1
15792818,"Perry",499,"Alemania","Femenino",29,3925,148051.52,1,1,0,118623.94,0
15718454,"Ch'eng",712,"España","Femenino",44,6044,0,2,0,0,45738.94,0
15703541,"Wang",772,"Alemania","Femenino",51,4725,143930.92,1,0,1,46675.51,1
15775572,"Bergamaschi",531,"Alemania","Femenino",42,2227,88324.31,2,1,0,75248.75,0
15785350,"Austin",528,"España","Masculino",23,6761,104744.89,1,1,0,170262.97,0
15734942,"Nnamutaezinwa",539,"Alemania","Femenino",38,2334,82407.51,1,1,0,13123.41,0
15589881,"Rowe",634,"Francia","Femenino",41,8385,0,2,1,1,131284.93,0
15651713,"King",684,"Francia","Masculino",45,2943,148071.39,1,1,0,183575.01,0
15810826,"Chiekwugo",624,"Francia","Masculino",36,9858,0,2,0,0,84749.96,0
15694444,"Buttenshaw",648,"Alemania","Femenino",32,6536,157138.99,3,1,0,190994.48,1
15633650,"Woods",677,"Alemania","Femenino",41,2079,146720.98,2,1,1,4195.84,0
15761497,"Udinesi",713,"España","Femenino",48,6257,163760.82,1,0,0,157381.14,1
15684722,"Fraser",490,"Francia","Masculino",34,8170,122952.9,2,0,0,154360.97,0
15726179,"Ferrari",757,"Alemania","Femenino",43,10864,131433.33,2,1,1,3497.43,1
15575510,"Milanesi",659,"Francia","Femenino",32,6292,155584.21,1,0,1,153662.88,0
15757648,"Marshall",683,"Alemania","Femenino",35,2796,95698.79,1,0,1,182566.76,0
15603554,"Berkeley",513,"Francia","Femenino",45,7222,164649.52,3,1,0,49915.52,1
15654230,"Miller",526,"Alemania","Masculino",31,4105,145537.21,1,1,0,132404.64,0
